"date","time","amazonID","exp_condition","isLeftRisky","indivOrGroup","riskDistributionId","groupSize","room","confirmationID","subjectNumber","round","choice","payoff","totalEarning","socialFreq_safe1","socialFreq_safe2","socialFreq_safe3","socialFreq_risky","behaviouralType","timeElapsed","latency","socialInfo_00","socialInfo_01","socialInfo_02","socialInfo_03","socialInfo_04","socialInfo_05","socialInfo_06","socialInfo_07","socialInfo_08","socialInfo_09","socialInfo_10","socialInfo_11","publicInfo_00","publicInfo_01","publicInfo_02","publicInfo_03","publicInfo_04","publicInfo_05","publicInfo_06","publicInfo_07","publicInfo_08","publicInfo_09","publicInfo_10","publicInfo_11","best_risky_choice","best_safe_choice","poor_safe_choice","third_option_choice","risky_choice","indivOrGroup_factor","riskDistributionId_factor","room2","choice_num","sub","group"
"2020-10-22","17:35:43","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,17,"risky",51,2942,3,0,0,3,"choice",27069,0,"risky","sure1","sure1","risky","risky","sure1",NA,NA,NA,NA,NA,NA,35,145,139,442,53,159,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","avBYH_session_654",3,158,22
"2020-10-22","17:35:50","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,18,"sure1",144,3086,2,1,0,3,"choice",34199,0,"sure1","risky","sure1","sure2","risky","risky",NA,NA,NA,NA,NA,NA,168,51,137,125,44,66,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Social","Con: 0","avBYH_session_654",0,158,22
"2020-10-22","17:35:55","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,19,"risky",428,3514,5,0,1,0,"choice",39283,0,"sure1","sure1","sure3","sure1","sure1","sure1",NA,NA,NA,NA,NA,NA,134,149,110,149,144,146,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","avBYH_session_654",3,158,22
"2020-10-22","17:36:0","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,20,"sure1",151,3665,4,0,0,2,"choice",43962,0,"sure1","sure1","sure1","risky","risky","sure1",NA,NA,NA,NA,NA,NA,162,152,151,421,428,158,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Social","Con: 0","avBYH_session_654",0,158,22
"2020-10-22","17:36:3","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,21,"risky",431,4096,4,0,0,2,"choice",47351,0,"sure1","risky","sure1","risky","sure1","sure1",NA,NA,NA,NA,NA,NA,151,59,141,57,151,156,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","avBYH_session_654",3,158,22
"2020-10-22","17:36:7","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,22,"risky",70,4166,3,0,1,2,"choice",51655,0,"sure1","risky","sure3","risky","sure1","sure1",NA,NA,NA,NA,NA,NA,158,431,107,435,131,144,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","avBYH_session_654",3,158,22
"2020-10-22","17:36:13","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,23,"risky",428,4594,3,2,0,1,"choice",57347,0,"sure1","sure2","sure1","risky","sure2","sure1",NA,NA,NA,NA,NA,NA,134,127,174,70,120,150,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","avBYH_session_654",3,158,22
"2020-10-22","17:36:17","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,24,"sure1",162,4756,3,0,0,3,"choice",61432,0,"sure1","sure1","risky","risky","risky","sure1",NA,NA,NA,NA,NA,NA,150,149,45,428,426,157,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Social","Con: 0","avBYH_session_654",0,158,22
"2020-10-22","17:36:21","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,25,"risky",404,5160,3,0,0,3,"choice",65589,0,"risky","sure1","sure1","risky","sure1","risky",NA,NA,NA,NA,NA,NA,426,164,162,42,138,39,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","avBYH_session_654",3,158,22
"2020-10-22","17:36:41","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,26,"sure1",154,5314,4,0,0,2,"choice",85595,0,"sure1","risky","sure1","sure1","risky","sure1",NA,NA,NA,NA,NA,NA,145,404,162,140,432,158,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Social","Con: 0","avBYH_session_654",0,158,22
"2020-10-22","17:36:46","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,27,"risky",70,5384,6,0,0,0,"choice",90270,0,"sure1","sure1","sure1","sure1","sure1","sure1",NA,NA,NA,NA,NA,NA,154,154,138,152,151,154,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","avBYH_session_654",3,158,22
"2020-10-22","17:36:49","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,28,"risky",36,5420,4,0,0,2,"choice",93722,0,"sure1","sure1","sure1","sure1","risky","risky",NA,NA,NA,NA,NA,NA,131,165,136,145,419,70,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","avBYH_session_654",3,158,22
"2020-10-22","17:36:54","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,29,"risky",45,5465,5,0,0,1,"choice",97926,0,"sure1","sure1","sure1","risky","sure1","sure1",NA,NA,NA,NA,NA,NA,145,148,148,36,143,142,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","avBYH_session_654",3,158,22
"2020-10-22","17:36:59","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,30,"risky",429,5894,4,0,0,2,"choice",102785,0,"risky","sure1","sure1","sure1","sure1","risky",NA,NA,NA,NA,NA,NA,45,161,125,145,146,58,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","avBYH_session_654",3,158,22
"2020-10-22","17:37:13","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,31,"risky",54,5948,3,0,1,2,"choice",117275,0,"risky","risky","sure3","sure1","sure1","sure1",NA,NA,NA,NA,NA,NA,429,421,79,164,152,155,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","avBYH_session_654",3,158,22
"2020-10-22","17:37:18","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,32,"risky",426,6374,5,0,0,1,"choice",121774,0,"sure1","sure1","sure1","sure1","sure1","risky",NA,NA,NA,NA,NA,NA,139,164,151,178,148,54,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","avBYH_session_654",3,158,22
"2020-10-22","17:37:23","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,33,"sure1",143,6517,4,0,0,2,"choice",127394,0,"sure1","sure1","risky","sure1","risky","sure1",NA,NA,NA,NA,NA,NA,145,149,426,144,426,145,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Social","Con: 0","avBYH_session_654",0,158,22
"2020-10-22","17:37:28","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,34,"risky",61,6578,6,0,0,0,"choice",132599,0,"sure1","sure1","sure1","sure1","sure1","sure1",NA,NA,NA,NA,NA,NA,153,143,144,143,140,164,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","avBYH_session_654",3,158,22
"2020-10-22","17:37:31","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,35,"risky",40,6618,4,0,0,2,"choice",135736,0,"sure1","sure1","risky","sure1","sure1","risky",NA,NA,NA,NA,NA,NA,142,153,53,153,161,61,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","avBYH_session_654",3,158,22
"2020-10-22","17:37:38","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,36,"risky",409,7027,4,0,0,2,"choice",141765,0,"risky","sure1","risky","sure1","sure1","sure1",NA,NA,NA,NA,NA,NA,40,166,63,159,136,156,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","avBYH_session_654",3,158,22
"2020-10-22","17:37:45","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,37,"risky",37,7064,4,0,0,2,"choice",149078,0,"risky","risky","sure1","sure1","sure1","sure1",NA,NA,NA,NA,NA,NA,51,409,159,150,161,128,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","avBYH_session_654",3,158,22
"2020-10-22","17:37:48","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,38,"risky",36,7100,3,1,0,2,"choice",152732,0,"sure1","sure1","sure2","risky","sure1","risky",NA,NA,NA,NA,NA,NA,149,159,127,416,174,37,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","avBYH_session_654",3,158,22
"2020-10-22","17:37:55","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,39,"risky",50,7150,3,0,0,3,"choice",159619,0,"sure1","sure1","risky","risky","risky","sure1",NA,NA,NA,NA,NA,NA,151,139,62,36,56,139,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","avBYH_session_654",3,158,22
"2020-10-22","17:38:7","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,40,"risky",50,7200,3,0,1,2,"choice",171135,0,"risky","sure1","sure3","risky","sure1","sure1",NA,NA,NA,NA,NA,NA,50,158,71,429,150,161,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","avBYH_session_654",3,158,22
"2020-10-22","17:38:10","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,41,"risky",58,7258,3,1,0,2,"choice",1383,0,"sure2","sure1","sure1","sure1","risky","risky",NA,NA,NA,NA,NA,NA,106,151,153,144,411,50,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","avBYH_session_654",3,158,22
"2020-10-22","17:38:14","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,42,"risky",33,7291,2,0,0,4,"choice",5127,0,"sure1","risky","risky","risky","sure1","risky",NA,NA,NA,NA,NA,NA,148,53,58,439,164,49,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","avBYH_session_654",3,158,22
"2020-10-22","17:38:21","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,43,"sure1",142,7433,2,0,0,4,"choice",11651,0,"risky","sure1","sure1","risky","risky","risky",NA,NA,NA,NA,NA,NA,33,158,155,431,42,40,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Social","Con: 0","avBYH_session_654",0,158,22
"2020-10-22","17:38:26","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,44,"risky",423,7856,4,0,0,2,"choice",16549,0,"sure1","risky","sure1","sure1","risky","sure1",NA,NA,NA,NA,NA,NA,142,56,138,142,65,146,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","avBYH_session_654",3,158,22
"2020-10-22","17:38:30","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,45,"sure1",151,8007,4,0,0,2,"choice",20910,0,"sure1","risky","sure1","sure1","sure1","risky",NA,NA,NA,NA,NA,NA,127,423,148,150,154,417,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Social","Con: 0","avBYH_session_654",0,158,22
"2020-10-22","17:38:34","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,46,"risky",440,8447,6,0,0,0,"choice",25524,0,"sure1","sure1","sure1","sure1","sure1","sure1",NA,NA,NA,NA,NA,NA,159,151,141,140,140,156,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","avBYH_session_654",3,158,22
"2020-10-22","17:38:39","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,47,"sure1",147,8594,5,0,0,1,"choice",30259,0,"sure1","sure1","risky","sure1","sure1","sure1",NA,NA,NA,NA,NA,NA,145,151,440,144,155,137,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Social","Con: 0","avBYH_session_654",0,158,22
"2020-10-22","17:38:45","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,48,"risky",44,8638,5,0,0,1,"choice",35924,0,"sure1","sure1","sure1","risky","sure1","sure1",NA,NA,NA,NA,NA,NA,156,157,147,429,149,146,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","avBYH_session_654",3,158,22
"2020-10-22","17:38:56","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,49,"sure1",141,8779,3,0,1,2,"choice",46661,0,"sure1","sure1","risky","sure1","risky","sure3",NA,NA,NA,NA,NA,NA,145,137,443,153,44,110,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Social","Con: 0","avBYH_session_654",0,158,22
"2020-10-22","17:39:0","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,50,"risky",53,8832,3,1,0,2,"choice",50640,0,"sure1","risky","sure2","sure1","risky","sure1",NA,NA,NA,NA,NA,NA,158,433,119,146,49,141,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","avBYH_session_654",3,158,22
"2020-10-22","17:39:6","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,51,"sure1",143,8975,3,0,0,3,"choice",56618,0,"sure1","risky","risky","sure1","risky","sure1",NA,NA,NA,NA,NA,NA,157,51,53,149,44,149,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Social","Con: 0","avBYH_session_654",0,158,22
"2020-10-22","17:39:18","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,52,"sure1",152,9127,4,0,1,1,"choice",69045,0,"sure1","sure1","risky","sure1","sure3","sure1",NA,NA,NA,NA,NA,NA,139,143,55,143,95,137,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Social","Con: 0","avBYH_session_654",0,158,22
"2020-10-22","17:39:30","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,53,"risky",432,9559,3,1,0,2,"choice",81530,0,"risky","risky","sure2","sure1","sure1","sure1",NA,NA,NA,NA,NA,NA,47,414,121,152,144,151,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","avBYH_session_654",3,158,22
"2020-10-22","17:39:34","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,54,"sure1",158,9717,3,0,0,3,"choice",85238,0,"sure1","risky","risky","sure1","sure1","risky",NA,NA,NA,NA,NA,NA,152,396,41,156,150,432,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Social","Con: 0","avBYH_session_654",0,158,22
"2020-10-22","17:39:50","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,55,"sure1",165,9882,4,0,1,1,"choice",100769,0,"sure1","sure3","sure1","sure1","sure1","risky",NA,NA,NA,NA,NA,NA,136,93,158,163,151,421,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Social","Con: 0","avBYH_session_654",0,158,22
"2020-10-22","17:39:53","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,56,"risky",56,9938,5,0,0,1,"choice",104517,0,"sure1","sure1","risky","sure1","sure1","sure1",NA,NA,NA,NA,NA,NA,145,170,406,152,145,165,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","avBYH_session_654",3,158,22
"2020-10-22","17:39:57","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,57,"risky",54,9992,4,0,0,2,"choice",107816,0,"risky","sure1","sure1","risky","sure1","sure1",NA,NA,NA,NA,NA,NA,31,142,146,56,153,152,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","avBYH_session_654",3,158,22
"2020-10-22","17:40:3","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,58,"sure1",137,10129,5,0,0,1,"choice",113614,0,"risky","sure1","sure1","sure1","sure1","sure1",NA,NA,NA,NA,NA,NA,54,137,141,137,142,161,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Social","Con: 0","avBYH_session_654",0,158,22
"2020-10-22","17:40:8","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,59,"risky",45,10174,6,0,0,0,"choice",119323,0,"sure1","sure1","sure1","sure1","sure1","sure1",NA,NA,NA,NA,NA,NA,139,137,150,139,145,149,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","avBYH_session_654",3,158,22
"2020-10-22","17:40:13","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,60,"risky",40,10214,4,0,0,2,"choice",124367,0,"risky","risky","sure1","sure1","sure1","sure1",NA,NA,NA,NA,NA,NA,45,433,160,153,151,136,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","avBYH_session_654",3,158,22
"2020-10-22","17:40:24","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,61,"risky",73,10287,3,0,0,3,"choice",134733,0,"sure1","risky","risky","sure1","sure1","risky",NA,NA,NA,NA,NA,NA,160,425,40,135,161,46,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","avBYH_session_654",3,158,22
"2020-10-22","17:40:28","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,62,"sure1",147,10434,3,1,0,2,"choice",138945,0,"risky","sure1","sure1","sure2","sure1","risky",NA,NA,NA,NA,NA,NA,55,153,149,136,157,73,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Social","Con: 0","avBYH_session_654",0,158,22
"2020-10-22","17:40:35","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,63,"risky",431,10865,5,0,0,1,"choice",145766,0,"sure1","sure1","sure1","sure1","risky","sure1",NA,NA,NA,NA,NA,NA,143,153,157,147,41,172,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","avBYH_session_654",3,158,22
"2020-10-22","17:40:42","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,64,"sure1",154,11019,4,0,0,2,"choice",152962,0,"risky","sure1","risky","sure1","sure1","sure1",NA,NA,NA,NA,NA,NA,431,129,42,151,153,150,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Social","Con: 0","avBYH_session_654",0,158,22
"2020-10-22","17:40:53","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,65,"risky",47,11066,5,0,0,1,"choice",164326,0,"sure1","sure1","risky","sure1","sure1","sure1",NA,NA,NA,NA,NA,NA,149,143,425,154,163,155,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","avBYH_session_654",3,158,22
"2020-10-22","17:41:1","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,66,"risky",37,11103,5,0,0,1,"choice",172336,0,"sure1","sure1","sure1","sure1","sure1","risky",NA,NA,NA,NA,NA,NA,144,163,157,153,155,47,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","avBYH_session_654",3,158,22
"2020-10-22","17:41:9","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,67,"risky",427,11530,3,0,0,3,"choice",180223,0,"sure1","risky","sure1","sure1","risky","risky",NA,NA,NA,NA,NA,NA,155,422,143,148,51,37,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","avBYH_session_654",3,158,22
"2020-10-22","17:41:14","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,68,"sure1",135,11665,3,0,0,3,"choice",184568,0,"sure1","sure1","risky","risky","sure1","risky",NA,NA,NA,NA,NA,NA,148,165,28,38,154,427,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Social","Con: 0","avBYH_session_654",0,158,22
"2020-10-22","17:41:20","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,69,"risky",59,11724,4,1,0,1,"choice",190873,0,"risky","sure1","sure1","sure1","sure2","sure1",NA,NA,NA,NA,NA,NA,443,144,146,135,108,152,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 0","avBYH_session_654",3,158,22
"2020-10-22","17:41:25","5f430156a3886117a286febf","binary_4ab","false",1,11,6,"avBYH_session_654","juADsQlA_xlTZDhmAAAb",6,70,"sure1",148,11872,5,0,0,1,"choice",196459,0,"sure1","risky","sure1","sure1","sure1","sure1",NA,NA,NA,NA,NA,NA,150,59,154,147,168,153,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Social","Con: 0","avBYH_session_654",0,158,22
"2020-10-23","14:12:22","5f46fd0e30f69f0de0dfa38c","binary_4ab","true",1,12,4,"hlnXO_session_676","bGdnhbaACfCL6k8JAAAf",1,1,"sure3",236,236,0,0,0,0,"choice",10689,0,"-1","-1","-1","-1","-1","",NA,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,"Social","Con: 2","hlnXO_session_676",2,159,28
"2020-10-23","14:12:27","5f46fd0e30f69f0de0dfa38c","binary_4ab","true",1,12,4,"hlnXO_session_676","bGdnhbaACfCL6k8JAAAf",1,2,"sure1",155,391,1,0,2,1,"choice",16284,0,"sure3","sure1","sure3","risky","","",NA,NA,NA,NA,NA,NA,62,155,236,397,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Social","Con: 2","hlnXO_session_676",0,159,28
"2020-10-23","14:12:35","5f46fd0e30f69f0de0dfa38c","binary_4ab","true",1,12,4,"hlnXO_session_676","bGdnhbaACfCL6k8JAAAf",1,3,"sure2",117,508,2,0,2,0,"choice",23928,0,"sure1","sure1","sure3","sure3","","",NA,NA,NA,NA,NA,NA,155,161,226,39,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,"Social","Con: 2","hlnXO_session_676",1,159,28
"2020-10-23","14:12:38","5f46fd0e30f69f0de0dfa38c","binary_4ab","true",1,12,4,"hlnXO_session_676","bGdnhbaACfCL6k8JAAAf",1,4,"sure3",235,743,1,1,0,2,"choice",27282,0,"sure2","risky","risky","sure1","","",NA,NA,NA,NA,NA,NA,117,66,441,164,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,"Social","Con: 2","hlnXO_session_676",2,159,28
"2020-10-23","14:12:43","5f46fd0e30f69f0de0dfa38c","binary_4ab","true",1,12,4,"hlnXO_session_676","bGdnhbaACfCL6k8JAAAf",1,5,"risky",43,786,0,2,2,0,"choice",31853,0,"sure3","sure2","sure2","sure3","","",NA,NA,NA,NA,NA,NA,235,110,127,239,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"Social","Con: 2","hlnXO_session_676",3,159,28
"2020-10-23","14:12:47","5f46fd0e30f69f0de0dfa38c","binary_4ab","true",1,12,4,"hlnXO_session_676","bGdnhbaACfCL6k8JAAAf",1,6,"sure3",49,835,1,0,0,3,"choice",36103,0,"risky","sure1","risky","risky","","",NA,NA,NA,NA,NA,NA,43,161,433,53,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,"Social","Con: 2","hlnXO_session_676",2,159,28
"2020-10-23","14:12:52","5f46fd0e30f69f0de0dfa38c","binary_4ab","true",1,12,4,"hlnXO_session_676","bGdnhbaACfCL6k8JAAAf",1,7,"sure3",47,882,0,1,2,1,"choice",41120,0,"sure3","sure3","sure2","risky","","",NA,NA,NA,NA,NA,NA,49,229,117,429,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,"Social","Con: 2","hlnXO_session_676",2,159,28
"2020-10-23","14:12:57","5f46fd0e30f69f0de0dfa38c","binary_4ab","true",1,12,4,"hlnXO_session_676","bGdnhbaACfCL6k8JAAAf",1,8,"sure1",156,1038,2,0,1,1,"choice",45465,0,"sure1","sure3","sure1","risky","","",NA,NA,NA,NA,NA,NA,153,47,172,51,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Social","Con: 2","hlnXO_session_676",0,159,28
"2020-10-23","14:13:1","5f46fd0e30f69f0de0dfa38c","binary_4ab","true",1,12,4,"hlnXO_session_676","bGdnhbaACfCL6k8JAAAf",1,9,"sure1",160,1198,2,2,0,0,"choice",49898,0,"sure2","sure1","sure1","sure2","","",NA,NA,NA,NA,NA,NA,117,156,143,140,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Social","Con: 2","hlnXO_session_676",0,159,28
"2020-10-23","14:13:6","5f46fd0e30f69f0de0dfa38c","binary_4ab","true",1,12,4,"hlnXO_session_676","bGdnhbaACfCL6k8JAAAf",1,10,"sure1",151,1349,1,2,0,1,"choice",54841,0,"risky","sure1","sure2","sure2","","",NA,NA,NA,NA,NA,NA,430,160,122,138,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Social","Con: 2","hlnXO_session_676",0,159,28
"2020-10-23","14:13:10","5f46fd0e30f69f0de0dfa38c","binary_4ab","true",1,12,4,"hlnXO_session_676","bGdnhbaACfCL6k8JAAAf",1,11,"sure1",163,1512,1,0,2,1,"choice",58812,0,"sure3","sure1","sure3","risky","","",NA,NA,NA,NA,NA,NA,257,151,41,440,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,"Social","Con: 2","hlnXO_session_676",0,159,28
